timestamp,frame_number,left_ear,right_ear,avg_ear,left_eyebrow_height,right_eyebrow_height,mouth_aspect_ratio,nose_x,nose_y,head_tilt_angle,left_iris_x,right_iris_x,gaze_direction,face_area,lighting_quality,face_symmetry,concentration_raw,concentration_smoothed
2025-08-13 22:02:09,705,0.2692,0.2551,0.2622,199.36,210.29,0.0578,391.83,271.27,5.35,0.55,0.6694,RIGHT,6004,0.13,0.962,96.46,97
2025-08-13 22:02:09,720,0.2437,0.2437,0.2437,210.48,215.72,0.0004,359.19,263.13,2.77,0.5096,0.606,RIGHT,4160,0.14,0.94,100.0,97
2025-08-13 22:02:10,735,0.2429,0.2304,0.2366,234.5,232.21,0.0043,340.32,275.26,2.76,0.4865,0.5681,CENTER,2989,0.146,0.917,100.0,100
2025-08-13 22:02:10,750,0.2619,0.225,0.2435,230.71,229.55,0.0003,327.3,275.65,2.02,0.4862,0.5717,CENTER,4212,0.151,0.626,100.0,100
2025-08-13 22:02:11,765,0.4304,0.2819,0.3562,229.59,226.12,0.0026,283.22,274.19,2.73,0.4498,0.5205,CENTER,5238,0.154,0.039,100.0,100
2025-08-13 22:02:11,780,0.3488,0.2771,0.313,228.93,228.37,0.0016,316.13,277.63,0.25,0.4877,0.576,CENTER,5016,0.159,0.455,100.0,100
2025-08-13 22:02:12,795,0.2428,0.295,0.2689,227.34,232.11,0.0024,400.05,277.66,2.13,0.5556,0.6463,RIGHT,3060,0.161,0.646,93.6,98
2025-08-13 22:02:12,810,0.2428,0.2837,0.2632,227.47,232.56,0.0029,402.5,277.58,2.75,0.5582,0.6498,RIGHT,2928,0.158,0.645,92.95,92
2025-08-13 22:02:13,825,0.2267,0.3198,0.2732,223.59,226.9,0.0029,385.26,275.4,1.39,0.5373,0.6321,RIGHT,3360,0.151,0.734,97.83,96
2025-08-13 22:02:13,840,0.2561,0.2561,0.2561,221.97,227.26,0.0027,384.32,270.78,2.2,0.5388,0.6323,RIGHT,3591,0.147,0.785,98.5,97
2025-08-13 22:02:14,855,0.204,0.2338,0.2189,214.05,218.58,0.002,399.56,260.4,1.59,0.5652,0.6567,RIGHT,3248,0.142,0.78,95.54,99
2025-08-13 22:02:14,870,0.2271,0.2582,0.2426,205.34,215.13,0.0027,481.11,260.5,5.33,0.6873,0.7887,RIGHT,4026,0.129,0.812,82.62,84
2025-08-13 22:02:15,885,0.2193,0.2453,0.2323,208.9,222.02,0.0031,495.64,266.46,7.07,0.7087,0.8145,RIGHT,4130,0.129,0.855,81.7,82
2025-08-13 22:02:15,900,0.2345,0.2223,0.2284,193.31,208.31,0.065,498.19,241.18,9.24,0.7263,0.8302,RIGHT,5056,0.129,0.988,81.68,81
2025-08-13 22:02:16,915,0.2723,0.2239,0.2481,198.72,201.1,0.0833,398.39,245.39,1.78,0.621,0.7222,RIGHT,6336,0.129,0.357,95.35,83
2025-08-13 22:02:16,930,0.3706,0.2859,0.3282,211.24,209.53,0.0003,353.26,259.04,0.42,0.5621,0.6499,RIGHT,6100,0.133,0.237,100.0,99
2025-08-13 22:02:17,945,0.2589,0.3842,0.3216,216.79,227.51,0.0003,525.98,279.72,6.44,0.7142,0.8031,RIGHT,1534,0.139,0.02,81.47,88
2025-08-13 22:02:17,960,0.2583,0.3779,0.3181,212.31,221.52,0.0024,501.13,269.37,4.64,0.681,0.7686,RIGHT,1984,0.137,0.163,82.83,82
2025-08-13 22:02:18,975,0.2413,0.6505,0.4459,215.37,226.51,0.006,543.01,273.44,7.06,0.7564,0.8201,RIGHT,1368,0.128,0.349,80.78,82
2025-08-13 22:02:18,990,0.3221,1.077,0.6996,221.0,235.47,0.0147,556.2,280.56,9.52,0.784,0.8402,RIGHT,1680,0.124,0.438,79.78,80
2025-08-13 22:02:19,1005,0.2494,0.3766,0.313,214.33,219.94,0.0067,498.93,269.91,1.67,0.6717,0.7627,RIGHT,2006,0.125,0.112,83.06,81
2025-08-13 22:02:19,1020,0.2588,0.2268,0.2428,204.9,207.24,0.0011,423.82,253.69,1.0,0.5978,0.7013,RIGHT,4554,0.128,0.834,89.27,85
2025-08-13 22:02:20,1035,0.1719,0.1667,0.1693,184.15,188.13,0.0024,399.4,206.27,1.39,0.5781,0.6739,RIGHT,5256,0.131,0.974,84.5,88
2025-08-13 22:02:20,1050,0.1892,0.2229,0.206,189.17,193.44,0.0001,407.3,221.89,2.0,0.5845,0.6803,RIGHT,5032,0.132,0.926,93.88,88
2025-08-13 22:02:21,1065,0.2517,0.2908,0.2713,231.47,239.76,0.0003,436.34,298.38,4.62,0.6135,0.7194,RIGHT,3968,0.128,0.792,83.5,87
2025-08-13 22:02:21,1080,0.2916,0.2625,0.2771,248.01,254.34,0.001,429.15,317.08,2.71,0.6021,0.7138,RIGHT,4080,0.128,0.826,83.23,83
2025-08-13 22:02:22,1095,0.2248,0.2125,0.2186,245.2,249.54,0.0029,409.09,310.26,2.54,0.5713,0.6907,RIGHT,4788,0.146,0.946,85.78,83
2025-08-13 22:02:22,1110,0.5,0.3009,0.4005,238.41,238.17,0.0022,293.23,293.97,0.6,0.4624,0.5431,CENTER,7056,0.157,0.095,100.0,99
2025-08-13 22:02:23,1125,0.3911,0.2702,0.3306,238.99,238.28,0.0007,294.21,294.53,0.53,0.4647,0.545,CENTER,6944,0.156,0.105,100.0,100
2025-08-13 22:02:23,1140,1.207,0.3045,0.7558,206.16,211.93,0.0001,255.93,247.65,15.33,0.4498,0.5079,CENTER,6642,0.152,0.619,100.0,100
2025-08-13 22:02:25,1200,0.3808,0.2815,0.3312,211.84,222.73,0.0011,350.08,269.42,9.21,0.5445,0.6433,RIGHT,7128,0.162,0.386,100.0,100
2025-08-13 22:02:26,1215,0.3133,0.3007,0.307,216.47,226.71,0.0036,385.6,277.13,7.86,0.5708,0.6743,RIGHT,6084,0.164,0.761,96.19,97
2025-08-13 22:02:26,1230,0.2739,0.3033,0.2886,217.84,224.88,0.0009,402.56,277.78,4.92,0.5783,0.6848,RIGHT,5402,0.163,0.971,92.26,94
2025-08-13 22:02:27,1245,0.6521,0.2039,0.428,214.6,209.65,0.2467,291.04,255.1,0.57,0.4919,0.5504,CENTER,5782,0.149,0.503,100.0,94
2025-08-13 22:02:28,1290,0.2731,0.2575,0.2653,214.39,226.43,0.185,382.13,271.75,8.02,0.5706,0.6681,RIGHT,5180,0.163,0.692,97.75,99
2025-08-13 22:02:29,1305,0.1934,0.2576,0.2255,198.49,203.9,0.001,505.84,258.26,2.33,0.7163,0.8274,RIGHT,4623,0.155,0.771,82.02,87
2025-08-13 22:02:29,1320,0.198,0.2439,0.221,176.72,181.16,0.0315,506.09,228.22,1.91,0.7248,0.8373,RIGHT,5328,0.155,0.886,81.78,81
2025-08-13 22:02:30,1335,0.1943,0.2352,0.2148,186.89,191.75,0.0055,388.55,249.89,1.48,0.5313,0.6457,RIGHT,4828,0.163,0.768,99.74,86
2025-08-13 22:02:30,1350,0.1911,0.2157,0.2034,174.55,184.08,0.001,342.76,216.03,5.81,0.4673,0.5581,CENTER,3763,0.165,0.694,100.0,99
2025-08-13 22:02:31,1365,0.2156,0.2705,0.243,183.33,190.19,0.0286,264.33,226.55,3.94,0.3473,0.4371,LEFT,3588,0.172,0.68,100.0,99
2025-08-13 22:02:31,1380,0.2167,0.2251,0.2209,200.65,195.84,0.2864,298.4,241.88,4.89,0.4278,0.5182,CENTER,4028,0.179,0.925,100.0,100
2025-08-13 22:02:32,1395,0.2247,0.2525,0.2386,194.88,193.71,0.2279,312.55,239.68,2.16,0.4389,0.5329,CENTER,4130,0.164,0.95,100.0,100
2025-08-13 22:02:32,1410,0.2423,0.2619,0.2521,194.01,196.15,0.1676,299.16,240.75,0.12,0.4197,0.5142,CENTER,4221,0.155,0.961,100.0,100
2025-08-13 22:02:33,1425,0.2191,0.2347,0.2269,199.92,203.74,0.0687,308.1,250.73,1.48,0.4279,0.5252,CENTER,4096,0.157,0.895,100.0,100
2025-08-13 22:02:33,1440,0.2138,0.2222,0.218,203.27,204.21,0.0097,310.54,255.5,0.84,0.4248,0.5251,CENTER,4154,0.184,0.833,100.0,100
2025-08-13 22:02:34,1455,0.1374,0.1552,0.1463,210.61,212.13,0.001,301.64,264.36,0.17,0.408,0.512,CENTER,4221,0.187,0.845,100.0,100
2025-08-13 22:02:34,1470,0.2193,0.2801,0.2497,208.45,213.83,0.0005,330.43,263.33,2.53,0.4394,0.5365,CENTER,3276,0.185,0.593,100.0,100
2025-08-13 22:02:35,1485,0.3003,0.4251,0.3627,213.0,224.2,0.0043,402.84,271.94,6.55,0.5281,0.6107,RIGHT,1102,0.183,0.183,94.53,96
2025-08-13 22:02:35,1500,0.2687,0.4251,0.3469,213.22,223.88,0.0034,399.54,271.79,6.69,0.5366,0.6089,RIGHT,1121,0.183,0.144,95.26,94
2025-08-13 22:02:36,1515,0.3084,0.5051,0.4068,213.78,224.82,0.0053,403.11,273.54,7.02,0.5427,0.6105,RIGHT,1102,0.183,0.205,94.11,94
2025-08-13 22:02:36,1530,0.3359,0.5562,0.446,215.21,226.29,0.0015,400.64,275.59,7.06,0.5403,0.6078,RIGHT,1121,0.183,0.196,94.46,94
2025-08-13 22:02:37,1545,0.3183,0.4236,0.371,214.13,225.5,0.0042,376.35,271.97,6.81,0.5061,0.5816,CENTER,1512,0.185,0.074,100.0,96
2025-08-13 22:02:37,1560,0.2899,0.3482,0.3191,211.72,224.29,0.0009,360.77,263.76,7.4,0.4853,0.5626,CENTER,1782,0.189,0.2,100.0,100
2025-08-13 22:02:38,1575,0.2836,0.2844,0.284,210.93,216.93,0.0036,288.04,263.93,2.48,0.3968,0.4943,LEFT,4290,0.188,0.919,100.0,100
2025-08-13 22:02:38,1590,0.2608,0.2588,0.2598,213.72,215.59,0.0028,268.57,265.31,0.44,0.3762,0.4764,LEFT,4914,0.188,0.927,100.0,99
2025-08-13 22:02:39,1605,0.252,0.3276,0.2898,240.13,238.1,0.0064,333.83,296.81,2.98,0.4475,0.5449,CENTER,2142,0.191,0.597,100.0,100
2025-08-13 22:02:39,1620,0.3146,0.3789,0.3467,246.29,247.85,0.0007,359.88,310.89,0.34,0.4842,0.5813,CENTER,2112,0.192,0.563,96.67,97
2025-08-13 22:02:40,1635,0.2861,0.2768,0.2815,236.37,244.13,0.0051,408.54,319.36,3.04,0.5648,0.6987,RIGHT,6570,0.175,0.955,84.22,91
2025-08-13 22:02:40,1650,0.1266,0.1155,0.1211,216.01,217.5,0.0013,407.56,303.62,1.07,0.5357,0.6902,RIGHT,6873,0.171,0.766,78.5,84
2025-08-13 22:02:41,1665,0.2394,0.2973,0.2684,207.72,214.3,0.0009,417.95,289.62,2.37,0.5647,0.6972,RIGHT,6006,0.167,0.758,87.93,89
2025-08-13 22:02:41,1680,0.2139,0.2623,0.2381,212.29,218.4,0.0022,403.88,289.71,2.34,0.541,0.6698,RIGHT,5698,0.173,0.761,91.47,84
2025-08-13 22:02:42,1695,0.2653,0.2621,0.2637,223.05,226.15,0.0031,359.8,300.68,1.36,0.4928,0.6219,RIGHT,6424,0.178,0.965,98.74,96
2025-08-13 22:02:42,1710,0.2659,0.3029,0.2844,215.74,219.92,0.0043,385.34,292.3,1.35,0.5189,0.6486,RIGHT,5698,0.175,0.775,95.56,96
2025-08-13 22:02:43,1725,0.2615,0.2888,0.2752,207.88,212.94,0.0044,366.35,280.57,1.66,0.4994,0.626,RIGHT,6156,0.174,0.87,100.0,98
2025-08-13 22:02:43,1740,0.2797,0.2832,0.2815,205.49,211.57,0.003,372.22,277.93,2.28,0.5107,0.6355,RIGHT,6083,0.175,0.884,100.0,100
2025-08-13 22:02:44,1755,0.2595,0.2952,0.2774,205.32,211.08,0.0007,365.83,275.3,2.27,0.5015,0.6269,RIGHT,6240,0.173,0.913,100.0,100
2025-08-13 22:02:44,1770,0.274,0.2693,0.2717,204.7,212.14,0.0021,377.68,276.31,3.22,0.5175,0.6424,RIGHT,6084,0.171,0.884,99.81,99
2025-08-13 22:02:45,1785,0.2637,0.2768,0.2702,203.71,210.43,0.0002,372.63,273.34,3.04,0.5143,0.6387,RIGHT,6240,0.171,0.917,100.0,99
2025-08-13 22:02:45,1800,0.2567,0.2807,0.2687,199.43,209.5,0.0023,385.51,269.19,4.85,0.5345,0.6569,RIGHT,6000,0.17,0.9,98.54,99
2025-08-13 22:02:46,1815,0.2915,0.2724,0.2819,192.25,198.93,0.0348,380.65,244.04,3.51,0.5415,0.6484,RIGHT,5256,0.173,0.999,100.0,99
2025-08-13 22:02:46,1830,0.2524,0.272,0.2622,200.56,202.2,0.1717,371.95,245.58,0.27,0.5252,0.6194,RIGHT,3968,0.18,0.862,100.0,100
2025-08-13 22:02:47,1845,0.2504,0.2702,0.2603,91.08,91.64,0.0006,389.85,146.75,0.02,0.547,0.6529,RIGHT,4154,0.1,0.862,82.67,97
2025-08-13 22:02:47,1860,0.2188,0.3033,0.261,92.51,96.24,0.0078,402.8,155.69,1.07,0.5495,0.661,RIGHT,4278,0.097,0.694,82.93,81
2025-08-13 22:02:48,1875,0.2649,0.2795,0.2722,88.06,92.13,0.0008,389.13,151.98,1.31,0.5319,0.6474,RIGHT,4958,0.127,0.759,84.94,83
2025-08-13 22:02:48,1890,0.2809,0.2965,0.2887,89.07,91.29,0.0041,378.09,158.64,0.23,0.5191,0.6413,RIGHT,5846,0.089,0.857,88.36,87
2025-08-13 22:02:49,1905,0.2865,0.2888,0.2876,91.38,94.1,0.0025,378.99,160.11,0.33,0.5211,0.644,RIGHT,5850,0.09,0.884,88.54,88
2025-08-13 22:02:49,1920,0.2809,0.2965,0.2887,94.88,97.46,0.0021,379.46,165.24,0.54,0.522,0.6443,RIGHT,5621,0.091,0.871,89.61,88
2025-08-13 22:02:50,1935,0.2729,0.2655,0.2692,125.35,120.76,0.0003,337.01,200.48,3.11,0.4529,0.5805,CENTER,5700,0.086,0.871,100.0,97
2025-08-13 22:02:50,1950,0.2409,0.2218,0.2313,129.39,105.04,0.0005,115.93,183.73,13.89,0.1053,0.2335,LEFT,6240,0.104,0.849,76.05,86
2025-08-13 22:02:51,1965,0.2159,0.2652,0.2405,167.07,126.71,0.0024,36.6,203.42,18.48,-0.036,0.092,LEFT,5246,0.134,0.681,73.33,74
2025-08-13 22:02:51,1980,0.1874,0.2588,0.2231,164.88,124.49,0.0032,43.54,199.06,19.02,-0.0424,0.0945,LEFT,5566,0.135,0.549,73.37,73
2025-08-13 22:02:52,1995,0.4359,0.2357,0.3358,158.22,132.23,0.0088,-66.98,225.45,10.29,-0.1057,0.0001,LEFT,6560,0.13,0.003,71.74,72
2025-08-13 22:02:52,2010,0.4281,0.305,0.3666,98.89,77.54,0.0056,132.62,147.66,19.04,0.2269,0.297,LEFT,5550,0.119,0.321,77.33,74
2025-08-13 22:02:56,2115,0.2737,0.2751,0.2744,86.43,104.97,0.0021,388.61,156.83,10.8,0.5737,0.688,RIGHT,6715,0.093,0.747,84.24,84
2025-08-13 22:02:56,2130,0.3047,0.271,0.2878,83.89,102.56,0.0065,382.78,153.15,10.86,0.5676,0.6822,RIGHT,7221,0.092,0.703,84.56,84
2025-08-13 22:02:57,2145,0.3212,0.2816,0.3014,81.98,99.84,0.0081,380.87,149.75,10.36,0.5669,0.6811,RIGHT,7221,0.094,0.681,84.12,84
2025-08-13 22:02:57,2160,0.1366,0.2218,0.1792,80.77,95.58,0.009,363.09,146.76,8.49,0.5501,0.6674,RIGHT,7826,0.092,0.499,76.07,83
2025-08-13 22:03:01,2265,0.365,0.3038,0.3344,88.2,96.59,0.0595,338.33,144.12,6.05,0.539,0.6397,RIGHT,7623,0.099,0.227,88.36,86
2025-08-13 22:03:01,2280,0.2868,0.294,0.2904,89.73,104.81,0.0047,360.47,152.62,9.63,0.5555,0.6626,RIGHT,7820,0.098,0.461,88.04,87
2025-08-13 22:03:02,2295,0.2783,0.3008,0.2896,87.98,107.67,0.0063,363.0,152.08,12.37,0.562,0.6677,RIGHT,7832,0.096,0.42,87.24,87
2025-08-13 22:03:02,2310,0.2917,0.3024,0.297,89.55,109.23,0.0079,371.0,154.24,11.96,0.5642,0.6714,RIGHT,7480,0.098,0.538,86.76,86
2025-08-13 22:03:03,2325,0.3101,0.3024,0.3062,90.42,107.16,0.0082,367.79,154.48,10.45,0.5562,0.6639,RIGHT,7224,0.098,0.576,87.55,87
2025-08-13 22:03:03,2340,0.2987,0.2771,0.2879,89.18,103.19,0.0058,353.47,150.14,9.04,0.5474,0.6521,RIGHT,7644,0.097,0.439,88.4,88
2025-08-13 22:03:04,2355,0.2512,0.2425,0.2469,89.04,99.86,0.0028,322.19,143.77,8.16,0.5184,0.6196,RIGHT,7840,0.097,0.057,89.22,88
2025-08-13 22:03:04,2370,0.9377,0.3246,0.6311,85.2,91.7,0.0044,286.13,134.3,11.07,0.4878,0.5604,CENTER,7663,0.097,0.48,86.57,87
2025-08-13 22:03:05,2385,0.8696,0.3162,0.5929,85.6,92.5,0.0043,285.32,135.13,11.28,0.4869,0.5607,CENTER,7821,0.097,0.482,86.71,86
2025-08-13 22:03:05,2400,0.6002,0.3549,0.4776,80.39,90.83,0.051,276.45,126.84,17.39,0.4684,0.5381,CENTER,7544,0.097,0.527,84.55,85
2025-08-13 22:03:06,2415,1.3601,0.3557,0.8579,80.93,88.89,0.0585,274.04,123.51,18.86,0.4643,0.5254,CENTER,6873,0.097,0.58,84.53,84
2025-08-13 22:03:06,2430,1.0967,0.3497,0.7232,80.37,91.94,0.0332,266.52,124.67,20.78,0.4594,0.5108,CENTER,6240,0.096,0.568,84.05,84
2025-08-13 22:03:07,2445,0.9877,0.3286,0.6582,80.75,91.23,0.0562,267.02,126.82,19.54,0.4563,0.5059,CENTER,5994,0.096,0.524,83.96,84
2025-08-13 22:03:07,2460,1.0967,0.3538,0.7252,78.76,89.67,0.0257,268.34,124.22,19.57,0.4676,0.5093,CENTER,6240,0.096,0.59,84.12,83
2025-08-13 22:03:08,2475,1.3178,0.3139,0.8158,82.91,91.12,0.0232,270.27,125.66,14.36,0.4607,0.5244,CENTER,6216,0.096,0.559,84.47,84
2025-08-13 22:03:09,2505,0.3533,0.3011,0.3272,87.13,68.4,0.0017,355.98,135.62,16.54,0.4967,0.6012,CENTER,2772,0.094,0.929,85.09,84
2025-08-13 22:03:09,2520,0.3433,0.3022,0.3227,87.48,68.7,0.0013,357.72,133.96,17.57,0.5008,0.5985,CENTER,2528,0.095,0.898,84.49,84
2025-08-13 22:03:10,2535,0.3536,0.2403,0.2969,89.14,99.98,0.1816,309.93,145.63,8.27,0.494,0.6106,RIGHT,8316,0.097,0.075,89.9,87
2025-08-13 22:03:10,2550,0.2934,0.2854,0.2894,95.59,109.59,0.0894,378.23,164.51,8.11,0.5505,0.6645,RIGHT,6006,0.099,0.816,88.61,89
2025-08-13 22:03:11,2565,0.2737,0.2972,0.2855,97.01,113.73,0.0036,383.0,170.03,9.64,0.5526,0.6674,RIGHT,5538,0.099,0.881,88.81,88
2025-08-13 22:03:11,2580,0.2122,0.2712,0.2417,94.84,111.82,0.1628,393.49,165.69,9.68,0.5559,0.6723,RIGHT,5312,0.098,0.992,86.08,85
2025-08-13 22:03:12,2595,0.2481,0.2898,0.269,124.46,135.81,0.2156,383.74,203.95,5.68,0.5351,0.655,RIGHT,4690,0.099,0.952,95.74,91
2025-08-13 22:03:12,2610,0.2431,0.2957,0.2694,142.1,148.91,0.0063,369.51,228.1,3.06,0.511,0.6372,RIGHT,4524,0.097,0.955,100.0,99
2025-08-13 22:03:13,2625,0.2549,0.2791,0.267,161.8,165.73,0.1101,362.04,254.64,1.72,0.4997,0.6267,RIGHT,3784,0.113,0.984,100.0,100
