timestamp,frame_number,left_ear,right_ear,avg_ear,left_eyebrow_height,right_eyebrow_height,mouth_aspect_ratio,nose_x,nose_y,head_tilt_angle,left_iris_x,right_iris_x,gaze_direction,face_area,lighting_quality,face_symmetry,concentration_raw,concentration_smoothed
2025-08-13 18:05:52,435,0.2453,0.1909,0.2181,276.39,248.72,0.1204,422.62,339.29,16.15,0.5984,0.7307,RIGHT,8432,0.163,0.909,80.99,80
2025-08-13 18:05:52,450,0.2432,0.1718,0.2075,276.08,249.22,0.1196,426.77,339.94,15.92,0.5999,0.7344,RIGHT,8308,0.164,0.945,80.98,80
2025-08-13 18:05:53,465,0.2432,0.1614,0.2023,275.73,248.25,0.1487,422.76,338.22,16.07,0.5964,0.7294,RIGHT,8296,0.163,0.922,81.09,80
2025-08-13 18:05:53,480,0.2292,0.2036,0.2164,279.39,251.57,0.1398,419.16,342.68,17.0,0.5891,0.7218,RIGHT,8024,0.137,0.959,81.15,80
2025-08-13 18:05:54,495,0.2634,0.1871,0.2252,279.95,250.67,0.1208,419.5,341.02,18.03,0.5926,0.7201,RIGHT,8220,0.135,0.942,81.06,81
2025-08-13 18:05:54,510,0.257,0.1739,0.2154,279.18,250.62,0.082,429.81,342.18,17.03,0.6045,0.7374,RIGHT,8174,0.133,0.973,80.75,78
2025-08-13 18:05:55,525,0.2155,0.1758,0.1956,279.51,254.29,0.0744,439.14,344.79,15.91,0.6139,0.7516,RIGHT,7740,0.132,0.998,70.48,78
2025-08-13 18:05:55,540,0.206,0.1354,0.1707,297.84,271.89,0.0048,434.91,367.21,13.89,0.6048,0.7399,RIGHT,7260,0.132,0.954,69.98,72
2025-08-13 18:05:56,555,0.1879,0.0795,0.1337,294.81,270.67,0.2066,438.75,366.1,12.61,0.6115,0.7464,RIGHT,7869,0.13,0.976,69.9,73
2025-08-13 18:05:56,570,0.2328,0.1995,0.2161,280.55,261.63,0.1033,448.11,352.61,11.19,0.6217,0.7566,RIGHT,8125,0.13,0.964,80.39,77
2025-08-13 18:05:57,585,0.3143,0.2384,0.2764,301.48,271.57,0.1128,437.33,366.89,16.2,0.6027,0.7364,RIGHT,6760,0.148,0.912,79.81,80
2025-08-13 18:05:57,600,0.2544,0.1836,0.219,267.02,253.59,0.1106,459.22,334.12,7.57,0.6442,0.7867,RIGHT,7952,0.159,0.978,80.57,79
2025-08-13 18:05:58,615,0.2463,0.2173,0.2318,277.84,258.15,0.0756,444.12,346.18,12.68,0.6148,0.7566,RIGHT,7497,0.162,0.94,80.71,80
2025-08-13 18:05:58,630,0.2206,0.1886,0.2046,278.13,259.89,0.1001,443.17,349.69,11.46,0.6179,0.7592,RIGHT,7808,0.161,0.996,80.57,79
2025-08-13 18:05:59,645,0.2104,0.2008,0.2056,277.77,261.33,0.1737,442.38,350.89,9.72,0.6187,0.7609,RIGHT,7930,0.163,0.98,80.63,71
2025-08-13 18:05:59,660,0.2174,0.22,0.2187,282.55,271.56,0.0022,468.03,358.78,5.87,0.6455,0.7953,RIGHT,7062,0.162,0.904,79.91,80
2025-08-13 18:06:00,675,0.2241,0.2152,0.2196,281.86,271.29,0.0029,467.92,358.55,6.29,0.6503,0.8013,RIGHT,7128,0.157,0.935,79.79,79
2025-08-13 18:06:00,690,0.2019,0.2524,0.2271,278.35,269.06,0.0023,484.41,354.21,5.63,0.6711,0.8228,RIGHT,7107,0.151,0.878,79.4,79
2025-08-13 18:06:01,705,0.2071,0.2066,0.2068,274.73,267.43,0.0034,489.92,350.7,3.4,0.6734,0.8255,RIGHT,7128,0.154,0.854,79.58,78
2025-08-13 18:06:01,720,0.2123,0.2293,0.2208,275.78,266.79,0.0019,484.18,351.0,4.51,0.6678,0.8207,RIGHT,7029,0.156,0.869,79.63,78
2025-08-13 18:06:02,735,0.1064,0.1954,0.1509,273.57,266.02,0.0037,485.29,348.16,4.39,0.6645,0.8173,RIGHT,6984,0.145,0.821,69.79,77
2025-08-13 18:06:02,750,0.2019,0.2051,0.2035,272.65,265.35,0.0026,477.76,346.78,3.76,0.6594,0.8102,RIGHT,7300,0.121,0.885,80.08,74
2025-08-13 18:06:03,765,0.2309,0.2172,0.224,271.9,263.79,0.0017,475.7,344.36,4.45,0.6565,0.8061,RIGHT,7300,0.109,0.877,80.17,80
2025-08-13 18:06:03,780,0.2081,0.2184,0.2133,270.75,262.75,0.0008,477.47,342.05,3.94,0.6606,0.8104,RIGHT,7227,0.109,0.883,80.09,80
2025-08-13 18:06:04,795,0.2199,0.2372,0.2285,263.05,261.77,0.0015,491.76,334.26,0.8,0.6825,0.8276,RIGHT,6960,0.109,0.848,80.13,80
2025-08-13 18:06:04,810,0.2099,0.2396,0.2248,256.18,257.72,0.0019,497.26,328.01,0.74,0.6816,0.8323,RIGHT,7055,0.109,0.811,80.28,79
2025-08-13 18:06:05,825,0.2152,0.1708,0.193,275.47,270.02,0.0021,469.67,352.33,2.49,0.6499,0.8015,RIGHT,7519,0.11,0.943,70.08,75
2025-08-13 18:06:05,840,0.1034,0.1455,0.1244,275.82,272.69,0.0001,484.55,350.18,1.9,0.668,0.8183,RIGHT,6975,0.11,0.863,69.7,69
